time/total_timesteps,time/fps,rollout/ep_rew_mean,time/iterations,rollout/ep_len_mean,time/time_elapsed,train/policy_gradient_loss,train/approx_kl,train/explained_variance,train/entropy_loss,train/loss,train/n_updates,train/learning_rate,train/clip_fraction,train/value_loss,train/clip_range
44032,1119,-28.41470587,344,407.3,39,-0.00305671663954854,0.0040281853,0.9126496911048889,-0.8674529008567333,0.05311731621623039,1372,0.001,0.041015625,0.42203333228826523,0.2
44160,1116,-28.41470587,345,407.3,39,-0.00018489151261746883,0.004189115,-0.4191758632659912,-0.935585044324398,10.985742568969727,1376,0.001,0.013671875,53.224812150001526,0.2
44288,1112,-28.41470587,346,407.3,39,-0.010481707053259015,0.06500816,-0.0650099515914917,-1.0650582537055016,0.14770902693271637,1380,0.001,0.583984375,0.43672986701130867,0.2
44416,1111,-26.92486356,347,416.73,39,0.000855696271173656,0.011732986,-0.028101801872253418,-0.9718688502907753,0.013264250010251999,1384,0.001,0.259765625,0.18086955603212118,0.2
44544,1113,-26.92486356,348,416.73,40,-0.0013837350998073816,0.001814927,0.920364260673523,-0.8024869225919247,12.625608444213867,1388,0.001,0.0,27.503678917884827,0.2
44672,1113,-26.92486356,349,416.73,40,-0.007337788003496826,0.01771977,0.968084990978241,-0.7315394915640354,0.8264021873474121,1392,0.001,0.0859375,2.010495577007532,0.2
44800,1114,-26.92486356,350,416.73,40,-0.014511059038341045,0.021805327,0.754087507724762,-0.818174310028553,0.3865208625793457,1396,0.001,0.177734375,1.114552941173315,0.2
44928,1113,-26.92486356,351,416.73,40,-0.009998275781981647,0.0092341835,0.6975528001785278,-0.8503047488629818,0.6300179362297058,1400,0.001,0.11328125,1.768420498818159,0.2
45056,1113,-26.92486356,352,416.73,40,-0.0024222140200436115,0.029478755,0.8979496359825134,-0.9112517312169075,0.5394296646118164,1404,0.001,0.224609375,1.7038358449935913,0.2
45184,1112,-26.92486356,353,416.73,40,0.01988497213460505,0.02648453,0.30472415685653687,-0.6610110625624657,34.19426345825195,1408,0.001,0.189453125,113.31306838989258,0.2
45312,1111,-26.7791262,354,425.3,40,-0.0033161863684654236,0.0008595148,0.8246470093727112,-0.6521947979927063,6.450525760650635,1412,0.001,0.001953125,24.506672263145447,0.2
45440,1113,-26.7791262,355,425.3,40,-0.0009633334120735526,0.00021565659,0.6179760098457336,-0.6724909245967865,71.67575073242188,1416,0.001,0.0,351.6381883621216,0.2
45568,1113,-26.7791262,356,425.3,40,-0.011497509956825525,0.029802244,0.9462248086929321,-0.873846560716629,0.6640191674232483,1420,0.001,0.228515625,1.5758162550628185,0.2
45696,1112,-26.7791262,357,425.3,41,-0.00802464026492089,0.012838427,0.8394424915313721,-0.7586843110620975,0.36546969413757324,1424,0.001,0.134765625,1.299141451716423,0.2
45824,1110,-26.7791262,358,425.3,41,-0.006452463450841606,0.023985064,0.8562332391738892,-0.7921859584748745,0.3585929274559021,1428,0.001,0.13671875,0.9435741230845451,0.2
45952,1107,-26.7791262,359,425.3,41,0.0030963700264692307,0.0031277342,0.8486523628234863,-0.8676232285797596,0.9539723992347717,1432,0.001,0.02734375,3.0244113579392433,0.2
46080,1103,-26.7791262,360,425.3,41,-0.0019934549927711487,0.005650871,0.6515281200408936,-0.9387489482760429,0.5255285501480103,1436,0.001,0.044921875,1.202794287353754,0.2
46208,1099,-26.7791262,361,425.3,42,0.004881184606347233,0.0076443586,0.5642399191856384,-0.9084121622145176,0.9913152456283569,1440,0.001,0.03515625,3.1781211718916893,0.2
46336,1098,-24.423998709999996,362,434.03,42,-0.005730823962949216,0.005274553,0.5104937553405762,-0.6979081593453884,6.720330238342285,1444,0.001,0.015625,15.216212183237076,0.2
46464,1099,-24.423998709999996,363,434.03,42,-0.00015373015776276588,0.00013274327,-0.28305888175964355,-0.5885402839630842,293.3581848144531,1448,0.001,0.0,635.5238437652588,0.2
46592,1100,-24.423998709999996,364,434.03,42,0.0006258467910811305,0.007741311,0.0031232237815856934,-0.9410138167440891,3.1775600910186768,1452,0.001,0.025390625,9.816662758588791,0.2
46720,1099,-24.423998709999996,365,434.03,42,0.0007749826181679964,0.007423601,0.8478531837463379,-0.7679380215704441,0.47182682156562805,1456,0.001,0.0546875,1.6095910519361496,0.2
46848,1098,-24.291678109999992,366,438.94,42,-0.0035469875438138843,0.0076981257,0.7581193447113037,-0.8769232518970966,0.5598705410957336,1460,0.001,0.078125,1.450961209833622,0.2
46976,1100,-24.291678109999992,367,438.94,42,-0.004945325083099306,0.01778097,0.10822606086730957,-0.7626018635928631,425.5052490234375,1464,0.001,0.169921875,785.2630615234375,0.2
47104,1101,-24.291678109999992,368,438.94,42,-0.010248140897601843,0.01545832,-0.7116352319717407,-0.766146007925272,5.533111572265625,1468,0.001,0.078125,11.180436208844185,0.2
47232,1101,-24.291678109999992,369,438.94,42,-0.0057221438037231565,0.009944228,0.7719131708145142,-0.778892032802105,0.4627949893474579,1472,0.001,0.2109375,1.1414361856877804,0.2
47360,1101,-24.291678109999992,370,438.94,43,-0.00758045818656683,0.023700831,0.7204002141952515,-0.8703843094408512,0.20508195459842682,1476,0.001,0.224609375,1.1507102884352207,0.2
47488,1099,-24.291678109999992,371,438.94,43,-0.0038465569959953427,0.025776273,0.9492518305778503,-0.9055079333484173,0.2191900759935379,1480,0.001,0.224609375,0.8215841837227345,0.2
47616,1097,-24.291678109999992,372,438.94,43,-0.011679520015604794,0.014121659,0.8997952342033386,-0.9314907379448414,0.3828563988208771,1484,0.001,0.103515625,1.1238084957003593,0.2
47744,1094,-24.291678109999992,373,438.94,43,-0.005629843100905418,0.010142671,0.3164234757423401,-0.9314468428492546,9.670595169067383,1488,0.001,0.056640625,27.9609836935997,0.2
47872,1091,-22.627936449999996,374,448.06,43,-0.005710203316994011,0.005747604,0.0023903250694274902,-0.9497142918407917,0.19756697118282318,1492,0.001,0.125,1.223428638651967,0.2
48000,1093,-22.627936449999996,375,448.06,43,0.009014989132992923,0.05202977,0.5791680216789246,-0.7989582866430283,0.16824142634868622,1496,0.001,0.2109375,10.848992807790637,0.2
48128,1094,-22.627936449999996,376,448.06,43,-0.0015924146864563227,0.0046038106,0.8240277767181396,-0.7460365630686283,11.878941535949707,1500,0.001,0.01953125,47.40730702877045,0.2
48256,1094,-22.627936449999996,377,448.06,44,-0.011355588678270578,0.028674962,0.4662952423095703,-0.82761175557971,2.203599691390991,1504,0.001,0.166015625,6.018474966287613,0.2
48384,1093,-22.627936449999996,378,448.06,44,-0.0015225218376144767,0.0081316065,0.9481102824211121,-0.7463612258434296,0.11817914992570877,1508,0.001,0.22265625,0.36753822676837444,0.2
48512,1091,-22.627936449999996,379,448.06,44,0.0036865498404949903,0.010809378,0.803169846534729,-0.8579616919159889,0.6239666938781738,1512,0.001,0.134765625,0.8076615147292614,0.2
48640,1089,-22.627936449999996,380,448.06,44,-0.0028366880724206567,0.027338661,0.5649218559265137,-0.9388408362865448,0.9342949390411377,1516,0.001,0.33203125,2.842198923230171,0.2
48768,1085,-22.627936449999996,381,448.06,44,-0.008117175428196788,0.034417003,0.8357049226760864,-0.8548119515180588,0.22968488931655884,1520,0.001,0.23828125,0.9483543038368225,0.2
48896,1082,-21.92985146,382,457.19,45,-0.002949617919512093,0.029526092,0.872062087059021,-0.8419749699532986,0.42825284600257874,1524,0.001,0.265625,0.9169307146221399,0.2
49024,1084,-21.92985146,383,457.19,45,-0.006498195580206811,0.007908424,0.6272696852684021,-0.8870554678142071,8.098788261413574,1528,0.001,0.046875,22.445713877677917,0.2
49152,1085,-21.92985146,384,457.19,45,-0.005035866284742951,0.0038449788,0.8522383570671082,-0.7994851656258106,0.27032336592674255,1532,0.001,0.080078125,1.104703862220049,0.2
49280,1085,-21.92985146,385,457.19,45,-0.005993964208755642,0.004869074,0.9623053073883057,-0.8778364509344101,0.15915833413600922,1536,0.001,0.18359375,0.3282907912507653,0.2
49408,1084,-21.92985146,386,457.19,45,-0.0016631638864055276,0.0025101285,0.6798127889633179,-0.8757279999554157,0.6820740103721619,1540,0.001,0.0,2.0007822513580322,0.2
49536,1083,-21.92985146,387,457.19,45,-0.008105757413432002,0.00952517,0.7682429552078247,-0.7959676422178745,1.0929018259048462,1544,0.001,0.06640625,3.0987554490566254,0.2
49664,1082,-21.92985146,388,457.19,45,-0.00887205300386995,0.027577095,0.9528200626373291,-0.9622064866125584,0.3546026647090912,1548,0.001,0.16015625,0.724245635792613,0.2
49792,1079,-21.92985146,389,457.19,46,0.0036921894061379135,0.0022817473,0.9335376024246216,-0.8115301914513111,2.2777702808380127,1552,0.001,0.005859375,5.231116928160191,0.2
49920,1079,-20.582851370000004,390,466.46,46,-0.0049504004418849945,0.016354539,-0.9334163665771484,-0.8887113146483898,26.010786056518555,1556,0.001,0.166015625,28.753240194171667,0.2
50048,1081,-20.582851370000004,391,466.46,46,-0.0013061092467978597,0.0020720004,0.9132739901542664,-0.8038013689219952,9.086980819702148,1560,0.001,0.001953125,33.292486906051636,0.2
50176,1082,-20.582851370000004,392,466.46,46,-0.002994583745021373,0.0066963527,0.9801525473594666,-0.7858813367784023,0.4489710330963135,1564,0.001,0.03515625,2.704564355313778,0.2
50304,1082,-20.582851370000004,393,466.46,46,-0.007913517882116139,0.012765214,0.7768094539642334,-0.8627976439893246,0.34149253368377686,1568,0.001,0.08984375,1.2119877003133297,0.2
50432,1083,-20.582851370000004,394,466.46,46,-0.004181015421636403,0.006013938,0.6200934648513794,-0.9456501863896847,1.0000637769699097,1572,0.001,0.060546875,2.7728765681385994,0.2
50560,1082,-20.582851370000004,395,466.46,46,-0.011988354963250458,0.015544657,0.7656341791152954,-0.8200658485293388,0.3309822082519531,1576,0.001,0.134765625,0.786301176995039,0.2
50688,1080,-20.582851370000004,396,466.46,46,-0.024409468634985387,0.013783556,0.8911564946174622,-0.702297680079937,0.25276821851730347,1580,0.001,0.29296875,0.6163533162325621,0.2
50816,1078,-20.582851370000004,397,466.46,47,0.017488464363850653,0.0158582,0.8802130818367004,-0.8633381314575672,1.0271131992340088,1584,0.001,0.2734375,4.268381975591183,0.2
50944,1079,-17.755854040000003,398,475.09,47,-0.0023878857027739286,0.0062320707,0.5045483112335205,-0.14263583905994892,0.28671857714653015,1588,0.001,0.017578125,1.0143845044076443,0.2
51072,1080,-17.755854040000003,399,475.09,47,-0.0005986627656966448,0.009163084,0.028201043605804443,-0.6674150340259075,130.18304443359375,1592,0.001,0.0390625,237.5160367488861,0.2
51200,1082,-18.31938814,400,476.98,47,-0.0031751941423863173,0.0052491627,0.00029665231704711914,-0.9966151379048824,2.2155826091766357,1596,0.001,0.0390625,7.0462276339530945,0.2
51328,1083,-18.31938814,401,476.98,47,0.008373820222914219,0.0017446289,0.5241400003433228,-0.8536952286958694,136.90286254882812,1600,0.001,0.009765625,523.1559505462646,0.2
51456,1083,-18.31938814,402,476.98,47,-0.016784916282631457,0.010000641,0.9803890585899353,-0.8026821687817574,0.11666952073574066,1604,0.001,0.0703125,0.4592257421463728,0.2
51584,1083,-18.31938814,403,476.98,47,-0.007054483168758452,0.012938144,0.7516062259674072,-0.7540012188255787,0.4610227346420288,1608,0.001,0.11328125,1.3672868609428406,0.2
51712,1082,-18.31938814,404,476.98,47,-0.002231804945040494,0.006037616,0.951633095741272,-0.9004202596843243,0.196775883436203,1612,0.001,0.05078125,0.5643147248774767,0.2
51840,1080,-18.31938814,405,476.98,47,-0.008707867586053908,0.03367289,0.9159049391746521,-0.9481296390295029,0.26814061403274536,1616,0.001,0.248046875,0.7869763597846031,0.2
51968,1078,-18.31938814,406,476.98,48,0.003438276704400778,0.0072454363,-0.19011592864990234,-0.8424728251993656,2.7691986560821533,1620,0.001,0.05859375,10.753768265247345,0.2
52096,1076,-17.275438910000002,407,486.01,48,0.0022755954414606094,0.013650135,-0.49622642993927,-0.9872427731752396,1.7679214477539062,1624,0.001,0.125,18.63202542066574,0.2
52224,1078,-17.275438910000002,408,486.01,48,0.006458873103838414,0.015348736,0.08996403217315674,-0.7540871724486351,8.905997276306152,1628,0.001,0.107421875,22.049164801836014,0.2
52352,1079,-17.275438910000002,409,486.01,48,-0.0037500233156606555,0.0063444884,0.8841986060142517,-0.7599774822592735,1.2965642213821411,1632,0.001,0.015625,4.781212732195854,0.2
52480,1079,-17.275438910000002,410,486.01,48,-0.0029959636740386486,0.00778142,0.8801926374435425,-0.7527009844779968,0.4059712290763855,1636,0.001,0.048828125,1.1025615222752094,0.2
52608,1079,-17.275438910000002,411,486.01,48,-0.018807552405633032,0.022700906,0.9490469098091125,-0.8099385760724545,0.07465860247612,1640,0.001,0.12109375,0.4940799130126834,0.2
52736,1078,-17.275438910000002,412,486.01,48,-4.196458030492067e-05,0.0007189582,0.6951833963394165,-0.7533093504607677,1.0516674518585205,1644,0.001,0.0,4.232251614332199,0.2
52864,1077,-17.429229069999998,413,492.73,49,-0.01590173435397446,0.010880791,0.24845057725906372,-0.9413309767842293,1.7143300771713257,1648,0.001,0.046875,7.085400700569153,0.2
52992,1079,-17.429229069999998,414,492.73,49,0.0002831468009389937,0.0010554134,0.16476589441299438,-0.8084145188331604,375.61846923828125,1652,0.001,0.0,431.6878547668457,0.2
53120,1080,-17.429229069999998,415,492.73,49,-0.014320017071440816,0.034010313,0.8905996084213257,-0.8163779862225056,0.3973345160484314,1656,0.001,0.22265625,0.9888056591153145,0.2
53248,1080,-17.429229069999998,416,492.73,49,-0.00670035439543426,0.007123586,0.463874876499176,-0.7858686707913876,0.5330581665039062,1660,0.001,0.140625,1.9976677969098091,0.2
53376,1078,-17.429229069999998,417,492.73,49,-0.0076951655792072415,0.010743429,0.5692633390426636,-0.8774336278438568,1.2081726789474487,1664,0.001,0.123046875,4.1581709533929825,0.2
53504,1076,-17.429229069999998,418,492.73,49,-0.008081735926680267,0.00897295,0.53419029712677,-0.7361846640706062,1.8919798135757446,1668,0.001,0.068359375,5.079472556710243,0.2
53632,1074,-17.429229069999998,419,492.73,49,-0.007509997230954468,0.013148384,0.40135639905929565,-0.8793918676674366,1.387491226196289,1672,0.001,0.08984375,4.408195585012436,0.2
53760,1071,-17.429229069999998,420,492.73,50,0.0001865350641310215,0.004774005,0.29091429710388184,-0.7679136916995049,1.7134671211242676,1676,0.001,0.076171875,3.8661431074142456,0.2
53888,1070,-19.53598663,421,501.52,50,-0.0022538049379363656,0.017582947,0.15167784690856934,-0.9390489719808102,3.2491393089294434,1680,0.001,0.154296875,9.989821523427963,0.2
54016,1072,-19.53598663,422,501.52,50,0.010246761492453516,0.013346189,0.545973539352417,-0.6917906478047371,178.43946838378906,1684,0.001,0.083984375,400.8370451927185,0.2
54144,1072,-19.53598663,423,501.52,50,-0.011175502906553447,0.017802898,0.8986320495605469,-0.8300745412707329,0.28706786036491394,1688,0.001,0.1328125,1.2008195370435715,0.2
54272,1073,-19.53598663,424,501.52,50,-0.006469627958722413,0.014403198,0.9788895845413208,-0.8355256393551826,0.10658761858940125,1692,0.001,0.08203125,0.8694212883710861,0.2
54400,1072,-19.53598663,425,501.52,50,-0.005036009009927511,0.0053019547,0.9162368178367615,-0.8765035793185234,0.3857753574848175,1696,0.001,0.0234375,1.3261390216648579,0.2
54528,1071,-19.53598663,426,501.52,50,-0.003984454786404967,0.007859646,0.7093545794487,-0.8015046529471874,1.4968652725219727,1700,0.001,0.052734375,2.934502974152565,0.2
54656,1070,-19.53598663,427,501.52,51,-0.0013207813608460128,0.0031181816,0.33544182777404785,-0.8703064396977425,1.4833472967147827,1704,0.001,0.10546875,5.898081257939339,0.2
54784,1070,-18.36246363,428,509.72,51,-0.0012843384174630046,0.00032705814,0.17519611120224,-0.22775947023183107,38.09844207763672,1708,0.001,0.001953125,86.35083341598511,0.2
54912,1071,-18.36246363,429,509.72,51,-0.00047908921260386705,7.1140006e-05,-0.1963413953781128,-0.3893580213189125,592.37939453125,1712,0.001,0.0,921.789252281189,0.2
55040,1073,-19.308214319999998,430,510.62,51,-0.026784161163959652,0.015076777,0.4391558766365051,-0.9784311056137085,7.060802936553955,1716,0.001,0.2890625,10.815162867307663,0.2
55168,1074,-19.308214319999998,431,510.62,51,0.02389575238339603,0.0070705367,0.23333954811096191,-0.9543657228350639,170.326416015625,1720,0.001,0.0546875,382.7494592666626,0.2
55296,1074,-19.308214319999998,432,510.62,51,-0.0030695231980644166,0.006797852,-0.4328007698059082,-0.9570385813713074,2.938361883163452,1724,0.001,0.048828125,8.18911349773407,0.2
55424,1073,-19.308214319999998,433,510.62,51,-0.00539454142563045,0.008856063,0.33476030826568604,-0.9237741939723492,4.136355876922607,1728,0.001,0.146484375,7.76004022359848,0.2
55552,1073,-20.69561235,434,515.22,51,-0.007527016685344279,0.005975982,-0.027608275413513184,-0.9076423309743404,2.933100938796997,1732,0.001,0.158203125,10.78014674782753,0.2
55680,1075,-20.69561235,435,515.22,51,0.004747087135910988,0.0043512094,0.16994154453277588,-0.9344825930893421,98.98554992675781,1736,0.001,0.0078125,429.72457790374756,0.2
55808,1075,-20.69561235,436,515.22,51,-0.009082936099730432,0.031418987,-0.05227982997894287,-0.8939670138061047,1.9661431312561035,1740,0.001,0.13671875,6.851651906967163,0.2
55936,1076,-20.69561235,437,515.22,51,-0.011759713350329548,0.022912666,0.169419527053833,-0.8692649900913239,3.042018413543701,1744,0.001,0.232421875,5.797593474388123,0.2
56064,1076,-21.30042101,438,519.85,52,-1.2815231457352638e-05,0.0176813,0.14113777875900269,-0.8432786092162132,1.9362268447875977,1748,0.001,0.138671875,11.564733996987343,0.2
56192,1077,-21.30042101,439,519.85,52,0.00041941949166357517,0.009593688,0.22793978452682495,-0.9247611202299595,136.88990783691406,1752,0.001,0.0703125,408.1146297454834,0.2
56320,1079,-22.092740090000003,440,521.09,52,-0.00532666512299329,0.010347338,-0.5506702661514282,-0.8125633709132671,16.379121780395508,1756,0.001,0.048828125,49.53906798362732,0.2
56448,1080,-22.092740090000003,441,521.09,52,0.0014918444212526083,0.0001954441,0.17620521783828735,-0.9116836600005627,149.09458923339844,1760,0.001,0.0,439.1288595199585,0.2
56576,1080,-22.092740090000003,442,521.09,52,-0.0022825454361736774,0.0021163933,0.39236414432525635,-0.8863357119262218,3.6862478256225586,1764,0.001,0.0,9.886445462703705,0.2
56704,1080,-22.092740090000003,443,521.09,52,-0.010618981439620256,0.028978052,0.0009227991104125977,-0.9017865508794785,1.9931703805923462,1768,0.001,0.130859375,4.562144249677658,0.2
56832,1080,-22.092740090000003,444,521.09,52,-0.009175161714665592,0.008430123,0.14664548635482788,-0.8106726445257664,2.6497955322265625,1772,0.001,0.056640625,6.564133912324905,0.2
56960,1081,-23.470534999999998,445,526.53,52,-0.0016371778910979629,0.026079454,0.017075836658477783,-0.8722366653382778,2.355750799179077,1776,0.001,0.302734375,5.140491873025894,0.2
57088,1082,-23.470534999999998,446,526.53,52,-0.019157378701493144,0.06500886,0.44654250144958496,-0.9433646872639656,160.45924377441406,1780,0.001,0.26953125,354.8506031036377,0.2
57216,1082,-23.470534999999998,447,526.53,52,-0.0003297702642157674,0.02830441,0.8597284555435181,-0.7876304723322392,0.9818357825279236,1784,0.001,0.130859375,2.096844032406807,0.2
57344,1080,-23.470534999999998,448,526.53,53,-0.006270932964980602,0.010103477,0.7014791369438171,-0.9509367495775223,2.1159584522247314,1788,0.001,0.072265625,3.9035558998584747,0.2
57472,1078,-23.470534999999998,449,526.53,53,-0.0034312624484300613,0.0038244133,0.311170756816864,-0.8933361060917377,1.9223816394805908,1792,0.001,0.01171875,6.241241008043289,0.2
57600,1076,-23.470534999999998,450,526.53,53,-0.007619365584105253,0.007890511,0.5579220056533813,-0.943820420652628,1.1345345973968506,1796,0.001,0.041015625,3.054327145218849,0.2
57728,1075,-24.4598835,451,533.47,53,-0.0038569699972867966,0.003290513,0.1518504023551941,-0.8405541367828846,3.390657663345337,1800,0.001,0.111328125,8.395171999931335,0.2
57856,1076,-24.4598835,452,533.47,53,0.00316264177672565,0.0016984451,0.3988020420074463,-0.897195141762495,210.85145568847656,1804,0.001,0.0,348.83030128479004,0.2
57984,1076,-24.4598835,453,533.47,53,-0.0019506198586896062,0.015019251,0.3689119219779968,-0.8282794840633869,1.4574817419052124,1808,0.001,0.087890625,4.69687220454216,0.2
58112,1075,-24.4598835,454,533.47,54,-0.00496151577681303,0.008410401,0.7153955101966858,-0.8780621215701103,0.5799379944801331,1812,0.001,0.056640625,1.7139451801776886,0.2
58240,1073,-24.4598835,455,533.47,54,-0.009151699661742896,0.0057732104,0.7586016058921814,-0.8358930759131908,1.2834845781326294,1816,0.001,0.05078125,2.489971622824669,0.2
58368,1071,-24.4598835,456,533.47,54,-0.005522366962395608,0.0076788715,0.5352357625961304,-0.9032571986317635,1.2676432132720947,1820,0.001,0.09765625,3.851258158683777,0.2
58496,1068,-24.4598835,457,533.47,54,-0.006567260716110468,0.018335078,0.015349805355072021,-0.8483429625630379,1.8464109897613525,1824,0.001,0.087890625,9.077756226062775,0.2
58624,1065,-24.4598835,458,533.47,55,-0.011859220801852643,0.037179377,0.14090925455093384,-0.7418007664382458,2.006253242492676,1828,0.001,0.20703125,5.071134194731712,0.2
58752,1065,-23.83629922,459,542.69,55,-0.0022019887110218406,0.0019767922,0.9008378982543945,-0.8146513551473618,0.6796248555183411,1832,0.001,0.001953125,3.3114976324141026,0.2
58880,1066,-23.83629922,460,542.69,55,-9.595649316906929e-05,0.00071295677,-0.04293465614318848,-0.6109281294047832,5.807043075561523,1836,0.001,0.0,33.17494475841522,0.2
59008,1067,-23.83629922,461,542.69,55,0.0021456312388181686,0.0040773484,0.6067389845848083,-0.882837176322937,1.0924403667449951,1840,0.001,0.001953125,2.9257080107927322,0.2
59136,1066,-23.83629922,462,542.69,55,-0.004983830382116139,0.008029938,0.5748006701469421,-0.8499517552554607,2.3236594200134277,1844,0.001,0.080078125,4.3431074768304825,0.2
59264,1065,-23.83629922,463,542.69,55,-0.008413979783654213,0.039138928,0.5068137049674988,-0.8491475395858288,0.7252042293548584,1848,0.001,0.234375,1.6915222331881523,0.2
59392,1064,-23.83629922,464,542.69,55,-0.0170320775359869,0.021645427,0.9105882048606873,-0.8822688795626163,1.2379661798477173,1852,0.001,0.23046875,5.17658556252718,0.2
59520,1063,-23.83629922,465,542.69,55,0.0007802260806784034,0.008617327,0.7504090070724487,-0.9599558338522911,1.216715931892395,1856,0.001,0.048828125,2.9970006868243217,0.2
59648,1061,-23.83629922,466,542.69,56,-0.0024003911530599,0.0066981087,0.9280550479888916,-0.7665745504200459,1.1449360847473145,1860,0.001,0.025390625,2.9295733086764812,0.2
59776,1062,-23.453630219999994,467,551.64,56,-0.011853090836666524,0.008699559,0.9002557396888733,-0.7921436652541161,0.2926907539367676,1864,0.001,0.177734375,1.5136895217001438,0.2
59904,1063,-23.453630219999994,468,551.64,56,-0.00605881679803133,0.02036599,0.8798767924308777,-0.7636460699141026,2.1556384563446045,1868,0.001,0.142578125,5.217271730303764,0.2
60032,1062,-23.453630219999994,469,551.64,56,-0.007561219623312354,0.009842325,0.7222968339920044,-0.8813043907284737,0.7012708783149719,1872,0.001,0.14453125,1.5121722593903542,0.2
60160,1062,-23.453630219999994,470,551.64,56,-0.0016818532021716237,0.012068994,0.6306679248809814,-0.7996225506067276,0.758167564868927,1876,0.001,0.146484375,1.9208376333117485,0.2
60288,1061,-23.453630219999994,471,551.64,56,0.003364752104971558,0.0038924767,0.8795327544212341,-0.8236694261431694,0.12504169344902039,1880,0.001,0.123046875,1.0177280753850937,0.2
60416,1060,-23.453630219999994,472,551.64,56,-0.010620321030728519,0.006858064,0.47169220447540283,-0.8321270979940891,0.6961653828620911,1884,0.001,0.04296875,1.6973876059055328,0.2
60544,1059,-23.453630219999994,473,551.64,57,-0.0008069290779531002,0.006676678,0.765463650226593,-0.8134321719408035,0.28793537616729736,1888,0.001,0.203125,1.1063440516591072,0.2
60672,1058,-23.966899039999998,474,559.92,57,0.0003983700880780816,0.017907973,0.7953760027885437,-0.8234392590820789,0.8376473784446716,1892,0.001,0.173828125,1.0626885741949081,0.2
60800,1060,-23.966899039999998,475,559.92,57,-0.012496349692810327,0.006701875,0.9665505290031433,-0.8956495225429535,0.17985597252845764,1896,0.001,0.091796875,0.9270717576146126,0.2
60928,1061,-23.966899039999998,476,559.92,57,-0.0018601830815896392,0.009912649,0.9303041696548462,-0.7719908133149147,1.2105025053024292,1900,0.001,0.091796875,6.412735790014267,0.2
61056,1061,-23.966899039999998,477,559.92,57,-0.001138694933615625,0.0032161959,0.9587015509605408,-0.7507273182272911,0.11118899285793304,1904,0.001,0.0078125,1.1623896369710565,0.2
61184,1060,-23.966899039999998,478,559.92,57,-0.002941309940069914,0.0018311129,-0.1284008026123047,-0.7093078643083572,4.06095027923584,1908,0.001,0.001953125,24.482046842575073,0.2
61312,1058,-23.966899039999998,479,559.92,57,-0.001715933089144528,0.007115441,0.08699619770050049,-0.46677846647799015,2.511255979537964,1912,0.001,0.0390625,6.181138977408409,0.2
61440,1057,-23.966899039999998,480,559.92,58,-0.000868189032189548,0.00894325,-0.32627153396606445,-0.5284660086035728,0.3325049877166748,1916,0.001,0.126953125,0.8047571666538715,0.2
61568,1055,-23.966899039999998,481,559.92,58,0.002968147397041321,0.047657326,-0.22030961513519287,-0.6062553524971008,0.16533206403255463,1920,0.001,0.259765625,0.7134441360831261,0.2
61696,1054,-22.719153709999997,482,568.92,58,0.03544419875834137,0.017976567,-0.2180793285369873,-0.5935623478144407,0.1633707880973816,1924,0.001,0.365234375,0.7662409916520119,0.2
61824,1055,-22.719153709999997,483,568.92,58,0.00018201163038611412,0.06559474,0.9110233783721924,-0.5508152600377798,0.32933416962623596,1928,0.001,0.25,1.1303589008748531,0.2
61952,1056,-22.719153709999997,484,568.92,58,-0.009822489344514906,0.02005889,0.9264135956764221,-0.7861881665885448,0.2097334861755371,1932,0.001,0.15625,1.9437793772667646,0.2
62080,1056,-22.719153709999997,485,568.92,58,-0.00862214993685484,0.0065519456,0.8131786584854126,-0.7141983471810818,0.3917222321033478,1936,0.001,0.052734375,1.1624021604657173,0.2
62208,1056,-22.719153709999997,486,568.92,58,-0.016102367429994047,0.050593574,0.10849547386169434,-0.8103910088539124,1.6543115377426147,1940,0.001,0.22265625,3.8938108384609222,0.2
62336,1055,-22.719153709999997,487,568.92,59,-0.015696875751018524,0.020413283,0.5151640176773071,-0.8392533324658871,0.7397875785827637,1944,0.001,0.1875,1.404001422226429,0.2
62464,1053,-22.719153709999997,488,568.92,59,0.007633444853127003,0.005863816,0.24986618757247925,-0.778016209602356,3.5261032581329346,1948,0.001,0.05859375,8.936402395367622,0.2
62592,1050,-22.719153709999997,489,568.92,59,0.0025301468558609486,0.004886959,0.0907929539680481,-0.7367280721664429,5.603527069091797,1952,0.001,0.056640625,18.30468398332596,0.2
62720,1049,-23.128194899999997,490,578.07,59,0.0035276522394269705,0.0020384402,-0.04766702651977539,-0.8282609172165394,8.711105346679688,1956,0.001,0.001953125,26.32259452342987,0.2
62848,1050,-23.128194899999997,491,578.07,59,-0.0018548848456703126,0.0038395915,0.9661018252372742,-0.7817475497722626,5.654184818267822,1960,0.001,0.015625,11.338021159172058,0.2
62976,1051,-23.128194899999997,492,578.07,59,-0.01010226912330836,0.036497846,0.9698994159698486,-0.7742124386131763,0.4352172911167145,1964,0.001,0.1640625,1.543141569942236,0.2
63104,1051,-23.128194899999997,493,578.07,59,-0.0219700641464442,0.030577626,0.9735815525054932,-0.8987044580280781,0.13637149333953857,1968,0.001,0.232421875,0.6496560135856271,0.2
63232,1052,-23.128194899999997,494,578.07,60,-0.0016120868967846036,0.004649812,-0.25597918033599854,-0.6805008575320244,1.4366241693496704,1972,0.001,0.015625,6.304681703448296,0.2
