episode,reward,steps,time
273,-211.90889689520648,63,0.08277177810668945
274,-157.6003064446856,113,0.13225769996643066
275,-106.91445345159124,77,0.09000396728515625
276,-159.88208846640137,126,0.1664419174194336
277,-112.83049918257191,86,0.12099003791809082
278,-135.2815051118311,74,0.08695602416992188
279,-102.51613211571514,90,0.09686803817749023
280,-117.96861574609443,66,0.0678091049194336
281,-47.74167257604618,71,0.08625006675720215
282,-103.50649593340768,76,0.07875418663024902
283,-142.60106342805446,61,0.0629432201385498
284,-97.48551541497075,118,0.11759090423583984
285,-72.66356214804601,100,0.10397696495056152
286,-88.81246069473185,59,0.06403398513793945
287,-104.40529743320457,60,0.06882834434509277
288,-188.5135776879515,96,0.11674690246582031
289,-248.13427084265217,113,0.18631815910339355
290,-117.48012319578014,80,0.12177205085754395
291,-142.74086915638753,99,0.11020207405090332
292,-160.4157688579614,124,0.14151382446289062
293,-66.21734670109535,78,0.10108709335327148
294,-86.46012874309598,99,0.17671608924865723
295,-409.1549967032894,92,0.1265578269958496
296,-92.24969510145135,129,0.16667509078979492
297,-91.09386854616204,83,0.11071372032165527
298,-241.26635272842142,94,0.1283876895904541
299,-119.46116476092133,95,0.11759209632873535
300,-62.04732705386553,122,0.15481114387512207
301,-115.35079915933628,107,0.11589622497558594
302,-67.47124569882361,70,0.07941126823425293
303,-70.39000806835718,66,0.06133675575256348
304,-78.63752114574827,85,0.09162712097167969
305,-116.873986830319,117,0.11292004585266113
306,-236.44918709346285,106,0.10116219520568848
307,-106.4703266007144,73,0.08107590675354004
308,-64.97719283676574,80,0.08736276626586914
309,-136.3551386243598,88,0.10984086990356445
310,-280.29021680169546,133,0.1528480052947998
311,-96.93587267358274,68,0.06841492652893066
312,-239.73285804267613,111,0.11092495918273926
313,-110.26631414419376,130,0.13479995727539062
314,-109.55806135349438,142,0.15008187294006348
315,-217.90110621609904,93,0.13187932968139648
316,-91.9070850979365,71,0.08018088340759277
317,-65.53591695728694,127,0.12912297248840332
318,-74.65858530930467,105,0.10417795181274414
319,-81.18655876060842,73,0.10184502601623535
320,-160.77673949205888,71,0.2239222526550293
321,-107.49259458286942,128,0.1441187858581543
322,-222.45921013275,105,0.117401123046875
323,-60.924864280997824,63,0.06683182716369629
324,-193.31423890019786,92,0.09792613983154297
325,-56.9226465699345,131,0.14656805992126465
326,-130.3159547130801,101,0.12145400047302246
327,-151.2777164039383,86,0.09989213943481445
328,-363.9190881094801,117,0.15404701232910156
329,-121.79948853883727,79,0.08799386024475098
330,-68.53232018846582,69,0.07111001014709473
331,-259.5992405411131,107,0.11262369155883789
332,-163.85425552818478,77,0.08369588851928711
333,-54.36606576625529,111,0.1342298984527588
334,-143.75360078882568,113,0.1346139907836914
335,-100.55057884274183,101,0.1013331413269043
336,-84.29875020078457,125,0.1313631534576416
337,-138.8856663801631,107,0.10827183723449707
338,-88.88819093327203,116,0.12842988967895508
339,-62.37183649699972,70,0.07846808433532715
340,11.994122871421439,114,0.12447690963745117
341,-100.70688935284548,67,0.0674281120300293
342,-98.14673269367168,120,0.13406896591186523
343,-89.59863421153096,68,0.07240414619445801
344,-123.143733459254,76,0.09950423240661621
345,-66.99367718096724,107,0.10735201835632324
346,-108.68823229908075,83,0.08457112312316895
347,-85.89756859409219,82,0.09754085540771484
348,-101.12124499070367,82,0.10889601707458496
349,-88.92231307935309,71,0.08600997924804688
350,-112.2139077786029,106,0.12076377868652344
351,-127.07453500983004,110,0.11774277687072754
352,-87.24318474205782,64,0.07121920585632324
353,-77.84693287621647,80,0.08962106704711914
354,-111.21031327144985,99,0.10379433631896973
355,-51.46753768630963,70,0.07325196266174316
356,-226.46614511824734,100,0.0984199047088623
357,-129.74616358278362,93,0.09304189682006836
358,-55.185894168006044,80,0.08705711364746094
359,-92.556384388599,65,0.06597304344177246
360,-161.88266477061214,122,0.12126708030700684
361,-129.30240563743163,55,0.05657076835632324
362,-179.1568399624285,106,0.11222696304321289
363,-145.0215903828456,60,0.06334090232849121
364,-88.31932683454684,65,0.07624697685241699
365,-79.07927175233021,85,0.0872340202331543
366,-107.5341150264316,109,0.1460890769958496
367,-233.56542262492007,130,0.13486289978027344
368,-172.65227259177772,107,0.10711312294006348
369,-408.27068526761656,91,0.0966482162475586
370,-120.37776292896223,70,0.0810232162475586
371,-105.03135144484688,100,0.13528203964233398
372,-112.1066932781486,100,0.12755990028381348
373,-120.8613153087546,89,0.115570068359375
374,-137.02383741564876,66,0.08631610870361328
375,-103.86098788234338,73,0.09060883522033691
376,-187.22720428998457,124,0.14898419380187988
377,-81.0411987653716,67,0.07692599296569824
378,-114.54972030267767,78,0.14245390892028809
379,-180.8076428525619,67,0.09789276123046875
380,-124.1428486272469,115,0.1345663070678711
381,-100.6447166599661,90,0.10160422325134277
382,-65.94257459410898,63,0.08859705924987793
383,-101.34625999431462,126,0.1379399299621582
384,-124.80301606333678,93,0.10519099235534668
385,-115.08564741872915,66,0.06999611854553223
386,-183.07157743341327,87,0.14561915397644043
387,-32.47531387305398,76,0.10162210464477539
388,-80.65367044134416,60,0.09177422523498535
389,-183.49110189379823,106,0.1556699275970459
390,-172.05433925756103,104,0.14191627502441406
391,-109.92740302643038,109,0.14846372604370117
392,-141.89474241102997,86,0.12724685668945312
393,-131.72015572892204,100,0.15155315399169922
394,-124.5579642484119,112,0.1227569580078125
395,-37.16455548138535,68,0.07513689994812012
396,-46.460844036063364,101,0.10953783988952637
397,-128.3605833059951,79,0.0956277847290039
398,-195.0771641351313,97,0.10971689224243164
399,-349.32998966999634,103,0.11957406997680664
400,-48.97496033768725,118,0.1431741714477539
401,-150.9176684255213,91,0.09462189674377441
402,-75.34013255294826,81,0.0884709358215332
403,-315.35667302753905,97,0.10628390312194824
404,-321.8802636615802,106,0.10474705696105957
405,-68.44799385018688,137,0.14854812622070312
406,-101.86836963534205,111,0.11706185340881348
407,-115.7154147447832,92,0.0997309684753418
408,-120.55301093758982,84,0.08193826675415039
409,-97.7659115553999,82,0.0817570686340332
410,-336.2961232666741,103,0.10369205474853516
411,-345.57067878941416,108,0.12219500541687012
412,-340.6762439910337,139,0.17179012298583984
413,-66.54806348205878,73,0.0847322940826416
414,-101.47446593496686,121,0.15310120582580566
415,-110.79196927751505,75,0.08385729789733887
416,-91.48489129157204,124,0.14830613136291504
417,-74.0855314874934,69,0.06846117973327637
418,-147.13253806115387,118,0.12875103950500488
419,-86.86667743980186,77,0.08326387405395508
420,-119.12103661033942,68,0.0729210376739502
421,-90.58000281888094,118,0.11881804466247559
422,-85.88250500125268,119,0.12619495391845703
423,-310.7394837306339,98,0.09965109825134277
424,-81.85608858726184,70,0.06481480598449707
425,-349.4155526829708,111,0.10323977470397949
426,-232.6328974371221,89,0.08464384078979492
427,-66.47866074746072,63,0.0629432201385498
428,-178.5942476889686,97,0.09775805473327637
429,-55.52265307832255,122,0.11855220794677734
430,-124.44602328551193,65,0.06406807899475098
431,-48.97971268537818,112,0.10627198219299316
432,-169.57137006373523,137,0.1331779956817627
433,-82.84143334605179,76,0.06799793243408203
434,-141.0106569797674,111,0.1130979061126709
435,-100.90405029718791,97,0.0980520248413086
436,-92.61394399719352,60,0.05836200714111328
437,-76.3925736068546,90,0.09386396408081055
438,-80.78287050082356,61,0.05898308753967285
439,-160.8770882334735,114,0.11381006240844727
440,-185.74723370480825,115,0.1334550380706787
441,-110.33297977165657,97,0.10504913330078125
442,-115.59848234282603,81,0.08745503425598145
443,-89.08916122242812,117,0.12565183639526367
444,-93.44661246030205,82,0.0806729793548584
445,-160.02457542888646,109,0.11781024932861328
446,-91.81654442733819,71,0.07176589965820312
447,-128.6641669832864,108,0.1079559326171875
448,-51.48446582796679,116,0.12660694122314453
449,-107.21211067785015,77,0.08111691474914551
450,-131.4717338518406,72,0.07369184494018555
451,-54.915802729797456,74,0.08099007606506348
452,-58.38034006091439,73,0.12552499771118164
453,-66.18635654379167,76,0.09271097183227539
454,-153.86475843256636,140,0.1589052677154541
455,-106.09055467642834,94,0.09290599822998047
456,-143.666197477602,105,0.12539291381835938
457,-107.8181649705553,67,0.07493472099304199
458,-75.0458127166496,72,0.09988689422607422
459,-158.32346074487782,79,0.10837388038635254
460,-74.33677146683435,112,0.15584397315979004
461,-155.55452332898176,100,0.14763331413269043
462,-108.7694547491442,75,0.0829620361328125
463,-58.89824424732619,61,0.06736183166503906
464,-116.6883250078285,80,0.10024595260620117
465,-63.68332540473783,63,0.1041102409362793
466,-89.00606723447802,76,0.10116076469421387
467,-79.84485615379299,126,0.13964295387268066
468,-154.84278326521104,103,0.1233060359954834
469,-92.36677446784094,107,0.11894702911376953
470,-133.126725083304,72,0.07047200202941895
471,-33.08967476341073,84,0.08445000648498535
472,-92.41526186320733,89,0.09107089042663574
473,-62.70511317585216,87,0.09268593788146973
474,-75.83943280234709,119,0.12043976783752441
475,-62.52678829277849,84,0.08473396301269531
476,-92.61850039718017,99,0.1006019115447998
477,-108.97043888947825,74,0.07776594161987305
478,-112.17537051197729,63,0.07877922058105469
479,-58.46870729886642,85,0.09168577194213867
480,-89.99887178001079,75,0.07762694358825684
481,-124.95112336129259,68,0.07010889053344727
482,-171.3847894909632,91,0.0981440544128418
483,-85.19581591936208,79,0.07660603523254395
484,-104.7916865501873,71,0.07465386390686035
485,-111.82956563035455,99,0.10096096992492676
486,-107.27208478001374,89,0.0928199291229248
487,-184.82269124023878,105,0.10973167419433594
488,-90.01892719465832,74,0.07088899612426758
489,-95.39320921200444,92,0.09132003784179688
490,-116.11709856053342,77,0.07992029190063477
491,-85.31099135710508,121,0.1190032958984375
492,-201.9889083831759,95,0.0918571949005127
493,-113.57352245560352,84,0.0887608528137207
494,-82.34621775630816,83,0.08369016647338867
495,-119.00700225960644,78,0.07953310012817383
496,-83.09344510083261,63,0.062169790267944336
497,-74.54369127131494,103,0.09962892532348633
498,-188.133774223305,135,0.14028120040893555
499,15.890167408718852,142,0.14368295669555664
500,-96.70268900286983,110,0.11012625694274902
501,-89.84136725857805,76,0.0814971923828125
502,-125.0407786850096,91,0.09402704238891602
503,-155.9538104742154,109,0.11828088760375977
504,-107.2977429505636,103,0.10513687133789062
505,-107.90288672579804,81,0.0838930606842041
506,-47.222282310463854,67,0.0699319839477539
507,-67.85292827096117,92,0.09477996826171875
508,-94.73575393994108,110,0.1224219799041748
509,-100.32224600262342,101,0.10418415069580078
510,-138.85958002432275,77,0.09095382690429688
511,-76.32936963668529,94,0.10527420043945312
512,-77.98241492131208,106,0.11293697357177734
513,-91.24353262220065,103,0.10795903205871582
514,-107.96695652199159,88,0.08264589309692383
515,-207.77384799656946,121,0.12312197685241699
516,-194.16307302170327,122,0.12839913368225098
517,-66.23340788027362,63,0.062299251556396484
518,-72.68665248166724,92,0.0982980728149414
519,-86.95740679111994,102,0.10480618476867676
520,-109.50747581286105,112,0.14060711860656738
521,-32.07979711856892,97,0.09997391700744629
522,-86.34152184486517,73,0.0730440616607666
523,-90.35659016511295,122,0.12718510627746582
524,-112.76371240918868,93,0.09331107139587402
525,-153.97365953446624,130,0.13289499282836914
526,-106.49096440563991,99,0.0989079475402832
527,-105.1468318309724,79,0.10339617729187012
528,-41.253819320441195,90,0.0957939624786377
529,-172.74400753159415,111,0.14345288276672363
530,-17.727022400074404,94,0.10264706611633301
531,-132.64063374411185,116,0.1206510066986084
532,-231.84213311785018,81,0.08005285263061523
533,-210.14991867139156,122,0.1235361099243164
534,-222.62928338964488,76,0.07205462455749512
535,-123.24171932484563,76,0.0773770809173584
536,-101.2643469168075,88,0.0875701904296875
537,-104.19618919626562,85,0.08885908126831055
538,-132.1714162409349,95,0.08907532691955566
539,-64.3727445478401,71,0.06943011283874512
540,26.949348863935384,68,0.09513401985168457
541,-43.319400640205004,68,0.11237907409667969
542,-125.5765653751034,99,0.1353442668914795
543,-98.20259307388802,58,0.06658697128295898
544,-81.07913860269058,80,0.08653998374938965
545,-170.4773349822658,80,0.08121299743652344
546,-84.576761006785,68,0.06714892387390137
547,-59.34087551520169,70,0.06768631935119629
548,-92.86845827262312,109,0.12250900268554688
549,-83.56959714219488,70,0.1361839771270752
550,-123.1698343143847,70,0.12992310523986816
551,-152.213487077497,86,0.1604318618774414
552,-110.52822872148448,130,0.20966291427612305
553,-65.05342236394456,103,0.10839605331420898
554,-188.51704502535858,125,0.12898492813110352
555,-148.81764099597194,112,0.1146399974822998
556,-82.61314070978358,72,0.07826685905456543
557,-109.51551828244541,110,0.1118478775024414
558,-118.75133817132203,97,0.09897708892822266
559,-140.07306395688798,93,0.09684920310974121
560,17.661345628235367,126,0.1279301643371582
561,-71.92293916524352,85,0.08173608779907227
562,-441.1063165727927,105,0.10689878463745117
563,-88.17897488948606,95,0.09131908416748047
564,-81.97567143215088,128,0.13461089134216309
565,-99.28607039559158,121,0.12819385528564453
566,-39.88038927610691,75,0.07402873039245605
567,-101.26097748156212,80,0.08481097221374512
568,-126.33330834043633,129,0.26552391052246094
569,-134.92380231111883,91,0.17267823219299316
570,-101.49689251423152,113,0.2832329273223877
571,-82.55713338553551,111,0.1184840202331543
572,-113.14204506015766,86,0.08930492401123047
573,-441.3163574215422,110,0.11422896385192871
574,-134.58520631302238,116,0.12188482284545898
575,-151.10784326140566,67,0.0716710090637207
576,-119.04055541751413,112,0.1180868148803711
577,-76.71464351670161,102,0.10344791412353516
578,-203.9899511731386,85,0.08985590934753418
579,-95.68255916190445,84,0.08870196342468262
580,-102.43449293557725,113,0.1121070384979248
581,-181.06598433909897,140,0.1411440372467041
582,20.518597089223363,60,0.05452418327331543
583,-203.48723382606914,72,0.07279682159423828
584,-118.70407269999643,82,0.0795738697052002
585,-60.279930630946154,124,0.1281752586364746
586,-46.98584010923239,64,0.0639650821685791
587,-364.31050692140514,101,0.11031770706176758
588,-90.29711431573027,81,0.09000992774963379
589,-72.08069589845367,68,0.088043212890625
590,-101.99919212865265,79,0.08263683319091797
591,-143.01097446858125,92,0.09746694564819336
592,-112.85336917102151,103,0.10921001434326172
593,-112.66661905330487,119,0.1357269287109375
594,-126.08581529282021,112,0.16688203811645508
595,-110.11331297125494,116,0.1385021209716797
596,-65.73411717747918,110,0.12725281715393066
597,-92.5492080618487,109,0.10886788368225098
598,-86.93613548618265,116,0.11950516700744629
599,-65.56614004593023,87,0.08811593055725098
600,-109.83206126847638,84,0.08498907089233398
601,-81.57762355843009,122,0.13429617881774902
602,-122.15417777297691,103,0.10885882377624512
603,-59.884478849097576,100,0.10668611526489258
604,-109.20460849855098,82,0.08755683898925781
605,-58.38547410035137,63,0.0702509880065918
606,-97.75066037623021,86,0.08518290519714355
607,-75.59053575384353,75,0.0756678581237793
608,-37.422203174188624,70,0.08050704002380371
609,-60.31005682389844,74,0.07260012626647949
610,-74.86144590270864,83,0.08453202247619629
611,-144.79097695373443,75,0.07395005226135254
612,-49.37559591715219,142,0.15409326553344727
613,-180.98583522311824,81,0.09275388717651367
614,-72.75369010934938,70,0.07348990440368652
615,-99.0382115202801,77,0.09041976928710938
616,-67.07766100661257,105,0.12125396728515625
617,-111.36526556112753,94,0.10100603103637695
618,-51.263189232912346,65,0.06623101234436035
619,-174.2641052036456,86,0.10869503021240234
620,-90.51454478157984,106,0.12679195404052734
621,-76.30181834284281,120,0.1152651309967041
622,-152.60291823957525,76,0.09621191024780273
623,-165.36934993022882,106,0.11094093322753906
624,-34.593183356347254,71,0.07353663444519043
625,-179.12533533675847,81,0.08380699157714844
626,-122.76436428363894,98,0.1070098876953125
627,-92.26703800605459,77,0.08124494552612305
628,-144.68768730993838,80,0.08292603492736816
629,-86.01834626355804,68,0.06981825828552246
630,-93.94570561415296,72,0.07181382179260254
631,-117.74411003870667,95,0.0932459831237793
632,-106.44316845874138,69,0.07362675666809082
633,-109.50576226061153,109,0.11445307731628418
634,-72.7096580870528,78,0.07527017593383789
635,-84.42357723511385,62,0.06966781616210938
636,-86.66481745763568,139,0.14629077911376953
