episode,reward,time_seconds,steps
430,-166.8089365469487,87,87
431,-162.09368038178656,78,78
432,-287.4759769852732,91,91
433,-60.53665385509636,125,125
434,-147.0994481485638,92,92
435,-33.22528317346871,89,89
436,-115.94470368382417,79,79
437,-99.22619978194166,83,83
438,-178.56774526641277,107,107
439,-94.46814673080878,108,108
440,-175.84753967108554,83,83
441,-96.48301234179343,122,122
442,-132.66268128042822,96,96
443,-109.01224532036275,93,93
444,-97.22107627394922,65,65
445,-64.97583941788017,90,90
446,-140.26811292702973,87,87
447,-154.87238178017776,111,111
448,-341.62712531332613,76,76
449,-100.64175260612222,112,112
450,-190.2914837838553,64,64
451,-129.9148843117685,63,63
452,-70.06023943441328,100,100
453,-161.16673867827996,90,90
454,-59.01392222307446,61,61
455,-141.07484106361156,109,109
456,-101.39976787602886,81,81
457,-118.84554822959622,122,122
458,-99.83399283635674,104,104
459,-161.15639097659198,110,110
460,-104.03378915162598,63,63
461,-196.47523307260775,73,73
462,-115.17284247694815,124,124
463,-107.95519066189314,87,87
464,-101.91275807781389,121,121
465,-121.48535067351824,90,90
466,-137.45711303822026,101,101
467,-99.74225227484486,87,87
468,-71.43770365148785,60,60
469,-79.3651331551536,117,117
470,-129.03789271721786,63,63
471,-94.70568536427987,84,84
472,-212.62134939215022,125,125
473,-125.15748802710519,114,114
474,-92.28114001940816,100,100
475,-97.57401649791443,116,116
476,-182.05583674825598,122,122
477,-59.99486201940248,78,78
478,-84.48290843002056,67,67
479,-140.42403208880435,109,109
480,-64.63462877297222,70,70
481,-338.4421910712217,119,119
482,-172.51062300942294,114,114
483,-69.52998806104895,68,68
484,-122.81370257830682,91,91
485,-216.3247338207089,123,123
486,-58.06051682954635,78,78
487,-89.21904637223354,60,60
488,-31.998279182530837,73,73
489,-225.5455265281609,126,126
490,-116.66359845021495,93,93
491,-78.39195328691928,77,77
492,-125.37956482100742,64,64
493,-315.0713885258583,83,83
494,-78.63195532369886,62,62
495,-30.686041151916754,138,138
496,-110.94539860046473,71,71
497,-115.52771771477862,84,84
498,-85.1033408524568,136,136
499,-114.71257737566339,105,105
500,-135.10549073587924,109,109
501,-171.10774204479458,89,89
502,-84.39674649528857,78,78
503,-235.2734030524107,74,74
504,-70.87106392191208,85,85
505,-286.0103084340875,113,113
506,-161.06762416798455,85,85
507,-91.26513439779004,101,101
508,-312.27897885679545,84,84
509,-171.63461410313766,106,106
510,-160.82394649421389,104,104
511,-103.12362166900881,90,90
512,-118.37857639574179,84,84
513,-139.99397303800595,94,94
514,-139.78220308522683,136,136
515,-81.06025817377204,73,73
516,-144.62272349250946,126,126
517,-89.25703642487217,59,59
518,-197.8414478974844,110,110
519,-172.1621331722344,100,100
520,-125.85471240933123,65,65
521,-115.42668755293079,92,92
522,-117.81316077155796,76,76
523,-101.5502760005497,106,106
524,-100.48404866828407,74,74
525,-94.9446171657654,106,106
526,-193.04233146084687,113,113
527,-301.01674844772924,99,99
528,-138.79774550348048,126,126
529,-284.7065067892412,110,110
530,-125.54427309780544,64,64
531,-102.03789800113353,71,71
532,-237.62639562221122,128,128
533,-121.21159200251685,83,83
534,-112.41933803431453,112,112
535,-96.94853868231363,117,117
536,-106.11175253579634,94,94
537,-117.38316140072698,118,118
538,-96.64700595623087,99,99
539,-118.279888540197,81,81
540,-89.85585135950765,67,67
541,-268.9872507650558,100,100
542,-87.5044900532419,93,93
543,-136.45508863650238,113,113
544,-76.33198806662335,89,89
545,-174.21247413267713,101,101
546,-36.79109997568153,140,140
547,-196.90147370781722,109,109
548,-203.45919764218027,90,90
549,-89.44820322463723,94,94
550,-87.10088837592845,76,76
551,-109.74290961320887,79,79
552,-136.98654244139527,111,111
553,-77.61062815155606,90,90
554,-119.74183651797306,106,106
555,-119.05301790393014,89,89
556,-175.9007643363695,87,87
557,-82.74775573361273,88,88
558,-38.66253657977778,130,130
559,-66.69672209022403,54,54
560,1.345335613341291,104,104
561,-76.42178766738047,71,71
562,-184.84799184222626,99,99
563,-76.07295698642181,63,63
564,-94.06223448804893,90,90
565,-119.43307336053661,84,84
566,-137.22650076007093,60,60
567,-180.5116136819142,110,110
568,-49.01144617860815,64,64
569,-352.0347294787302,91,91
570,-136.5628368455956,92,92
571,-146.70065194066913,90,90
572,-88.43853582377776,64,64
573,-81.37113035321875,126,126
574,-91.38317083237524,100,100
575,-87.07510144720311,101,101
576,-95.5656716408105,91,91
577,-123.18774689685821,115,115
578,-178.58184582283968,118,118
579,-85.22440445059429,88,88
580,-130.6000643449103,55,55
581,-96.01726951210813,70,70
582,-116.31532790968873,95,95
583,-204.78642267993814,97,97
584,-293.7305378375626,95,95
585,-91.83122574480814,120,120
586,-281.92646992149514,74,74
587,-111.57326516377034,72,72
588,-118.20389509012034,101,101
589,-165.73907161652392,63,63
590,-234.22283720780166,99,99
591,-88.0369610957354,98,98
592,-61.58581976272659,67,67
593,-134.1140391863005,100,100
594,-141.50819420069087,112,112
595,-252.12263345378847,111,111
596,-138.1730389768503,101,101
597,-63.45556337173937,71,71
598,-165.12936073528218,92,92
599,-130.7715603072703,85,85
600,-112.68877965669621,81,81
601,-122.82447795116477,66,66
602,-293.3546791106468,83,83
603,-96.0535546101826,75,75
604,-97.56537581337871,109,109
605,-92.07144115470744,75,75
606,-251.10293866710117,123,123
607,-142.75765419379013,108,108
608,-84.16483909358472,82,82
609,-49.756255752658,94,94
610,-96.0793094109809,61,61
611,-299.61427947416564,117,117
612,-120.78371530980284,76,76
613,-316.5408576232587,89,89
614,-65.11070138210096,88,88
615,-68.38580084524781,59,59
616,-88.92544409455753,69,69
617,-17.011378934027903,108,108
618,-210.25774930961583,95,95
619,-150.90174724585393,109,109
620,-63.901208216667214,87,87
621,-125.20751943862962,77,77
622,-96.90877861708928,74,74
623,-38.98051169291256,70,70
624,-109.22780078369003,117,117
625,-219.5344813626931,124,124
626,-64.13624247664896,72,72
627,-100.88165209357922,111,111
628,-50.63096206470419,61,61
629,-274.1880502199467,95,95
630,-111.36539941284138,110,110
631,-141.07881690548325,77,77
632,-79.74192951885627,90,90
633,-91.83989476867679,116,116
634,-115.00377669561934,99,99
635,-70.35746499040395,89,89
636,-126.69085067415732,88,88
637,-121.09787073621048,93,93
638,-166.64775235426873,85,85
639,-86.0593930418525,90,90
640,-145.85870965778093,83,83
641,-71.29370377270929,62,62
642,-157.02699189233047,98,98
643,-97.68669343499829,77,77
644,-55.554223915518705,62,62
645,-26.57598586434966,78,78
646,-172.24433832697804,70,70
647,-279.4990682972879,144,144
648,-345.9726730018363,110,110
649,-198.70693046667307,85,85
650,-191.7902564966363,99,99
651,-74.4457794942679,90,90
652,-16.78531476482125,113,113
653,-47.11935003947178,63,63
654,-107.82731169544113,84,84
655,-144.47028888720632,77,77
656,-134.78698353738932,122,122
657,-205.4947317897981,107,107
658,-101.61167687212473,87,87
659,-119.5863967275684,86,86
660,-159.4312295909673,118,118
661,-115.93223595821068,67,67
662,-154.55542970036214,114,114
663,-143.95149236836755,97,97
664,-101.6450645069832,112,112
665,-159.4996577691304,89,89
666,-83.89828497983066,104,104
667,-22.095335459414542,81,81
668,-105.3764304439347,99,99
669,-92.39845875866995,110,110
670,-92.63259182726499,113,113
671,-122.98407640118735,118,118
672,-103.2113932306015,78,78
673,-5.755808997446977,131,131
674,-91.25845878966561,84,84
675,-137.3398607576255,79,79
676,-251.47209943417474,107,107
677,-94.11773291993596,75,75
678,-64.58017458552366,70,70
679,-126.95196430839913,114,114
680,-162.3096923648407,146,146
681,-69.8417648946749,77,77
682,-96.27948108217822,86,86
683,-101.63398353095755,68,68
684,-148.69799465897285,76,76
685,-240.59928809863052,99,99
686,-91.96716110147122,79,79
687,-142.28039712627032,76,76
688,-88.54487321980929,59,59
689,-77.80811322150679,112,112
690,-89.3739890157041,79,79
691,-152.40295976297188,88,88
692,-85.55912594171383,85,85
693,-244.82032018375418,108,108
694,-121.5353933114191,111,111
695,-98.15423290010537,71,71
696,-83.61650414539676,106,106
697,-81.20090732613704,79,79
698,-188.52214011712292,87,87
699,-83.41905012703377,70,70
700,-101.31685180052207,74,74
701,-134.69481277667998,112,112
702,-316.98469639422103,118,118
703,-149.16948928496998,121,121
704,-79.06528448953733,73,73
705,-86.81102972377316,72,72
706,-109.5331729802778,106,106
707,-84.98301020174848,69,69
708,-128.2998750640363,72,72
709,-148.36272887717132,99,99
710,-88.69648305305043,74,74
711,-237.9265784851542,91,91
712,-307.88455354042804,76,76
713,-357.90264486834906,122,122
714,-97.32470415217783,103,103
715,-96.32895153392397,80,80
716,-130.40827098558324,89,89
717,-137.16980065829551,110,110
718,-119.66459141336281,68,68
719,-197.77072017765198,116,116
720,20.497659968874217,82,82
721,-125.39489976809378,72,72
722,-56.18069798679701,69,69
723,-123.39038908943046,61,61
724,-115.31130791634338,89,89
725,-152.90053902909187,136,136
726,-118.86748369626875,55,55
727,-193.18585068075316,85,85
728,-116.91182665059179,81,81
729,-99.27107827805898,96,96
730,-83.05005915182032,64,64
731,-236.08413767737272,94,94
732,-93.40001277601735,90,90
733,-106.55999863119195,85,85
734,-53.13328757378795,69,69
735,-166.0250440117698,76,76
736,-124.17340880706452,113,113
737,-139.59348070280967,86,86
738,-92.17836552313584,71,71
739,-118.93327208755238,124,124
740,-263.9651847346332,110,110
741,-119.37348559028158,80,80
742,-55.35162095908076,111,111
743,-92.99608329827628,105,105
744,-61.068098827932666,88,88
745,-143.69956118647062,120,120
746,-90.35438432655786,66,66
747,-93.20860668511393,83,83
748,-47.81382197294555,66,66
749,-125.19379078668261,102,102
750,-98.77511824652122,109,109
751,-76.88572547208592,99,99
752,-107.06033608119117,96,96
753,-90.19340544664007,101,101
754,-183.02417126673913,76,76
755,-143.52240153454613,103,103
756,-187.15764853050746,97,97
757,-94.11070844062158,78,78
758,-52.425957630133155,66,66
759,-96.07371071488728,97,97
760,-64.11217761802322,73,73
761,-92.37727571244304,84,84
762,-73.7545158734392,134,134
763,-67.1078805512196,111,111
764,-106.61991101376037,70,70
765,-97.09959135661008,71,71
766,-80.50609741260647,95,95
767,-285.8222339246108,130,130
768,-218.84707843748492,121,121
769,-74.68552397763628,64,64
770,-112.8352238412939,69,69
771,-113.22130114077302,84,84
772,-93.39964259106146,122,122
773,-351.53227304389196,144,144
774,-66.2780996830872,74,74
775,-96.15079303565794,80,80
776,-21.345241702068748,70,70
777,-127.47184945344804,130,130
778,-94.53693311360766,129,129
779,-159.11903207082247,124,124
780,-58.06342452989449,64,64
781,-45.08173425203895,87,87
782,-292.76549840226744,127,127
783,-89.07674715788077,102,102
784,-110.30822263515375,80,80
785,-98.2469495771232,97,97
786,-100.97311534902877,76,76
787,-129.02662341957418,72,72
788,-136.56661550210168,92,92
789,-96.90722552030202,84,84
790,-95.88748136877678,134,134
791,-101.15207374188599,93,93
792,-79.65835858217551,110,110
793,-179.5411618755105,86,86
794,-250.86331947015836,100,100
795,-184.29233275458017,105,105
796,-206.5252793214478,125,125
797,-126.60720883478677,91,91
798,-199.7831118006972,102,102
799,-60.166929542561235,141,141
800,-182.4396810600071,155,155
801,-91.29991465832747,103,103
802,-238.58591413704923,116,116
803,-67.90527148737009,101,101
804,-30.33080869012825,133,133
805,-62.51071608275433,118,118
806,-114.39586619776448,80,80
807,-142.4647018566546,71,71
808,-185.27775276326608,126,126
809,-67.74439943382893,102,102
810,-234.8459143268344,103,103
811,-146.1029803897395,131,131
812,-76.96884099226124,69,69
813,-55.97062103061823,77,77
814,-108.90675426239427,85,85
815,-115.79114425788526,110,110
816,-98.32956036709575,108,108
817,-146.61791603388883,121,121
818,-93.2989254302856,121,121
819,-118.41981957734886,114,114
820,-104.08918890176064,104,104
821,-141.9625490097121,110,110
822,-49.04970408144767,77,77
823,-87.10818334950291,76,76
824,-108.96283368343902,109,109
825,-82.4992120607603,58,58
826,-102.41996233668667,105,105
827,-53.390408864582824,72,72
828,-79.39250546909288,110,110
829,-220.28516048221235,96,96
830,-103.71167754692449,77,77
831,-110.82628803760932,85,85
832,-191.01587111987664,115,115
833,-76.29550140879259,63,63
834,-99.3599281076989,63,63
835,-80.05666033360201,138,138
836,-101.42760602543305,68,68
837,-140.67845917774892,87,87
838,-130.20873966074683,94,94
839,-52.156072914828044,75,75
840,-63.97232731013176,61,61
841,-101.58792238459861,111,111
842,-73.38586232335696,112,112
843,-128.18163967668835,87,87
844,-73.89487947451452,62,62
845,-126.22539468541689,122,122
846,-52.27823718353403,81,81
847,95.86412894970083,1000,1000
848,-124.8967038898904,95,95
849,-91.25332899406777,57,57
850,-70.04756698881744,109,109
851,-91.28599455772739,114,114
852,-99.15767244561198,69,69
853,-143.1039377221408,97,97
854,-212.84054123186723,99,99
855,-150.89572964749655,96,96
856,-111.10082098801212,80,80
857,-89.52481642665919,70,70
858,-109.05813671721924,101,101
859,-105.70673927682189,108,108
860,-108.03141511285406,92,92
861,-30.835038558532375,76,76
862,-85.29029313291636,64,64
863,-116.99739175895127,80,80
864,-87.52495368578074,74,74
865,-88.04972517726969,120,120
866,-151.9501958972828,80,80
867,-311.6275569610516,74,74
868,-75.62078843602991,66,66
869,-102.77442974895348,82,82
870,-108.00791660662435,91,91
871,-65.1925727153643,77,77
872,-63.58265534435996,87,87
873,-223.3842310700799,94,94
874,-50.37977917389162,70,70
875,-71.56747645836725,67,67
876,-125.8435219435999,101,101
877,-109.24676390208126,96,96
878,-83.05184421882429,76,76
879,-154.35234664312787,82,82
880,-72.18201322241596,117,117
881,-161.1049495811256,81,81
882,-167.05712840993067,69,69
883,-69.3017580434686,73,73
884,-129.25888164302913,110,110
885,-244.97370203953096,119,119
886,-74.94171088482858,63,63
887,-64.27301005966703,87,87
888,-157.88416547218173,119,119
889,-147.58099855515695,91,91
890,-59.65639700884382,102,102
891,-105.27064190183296,86,86
892,-58.52511991255633,78,78
893,-71.26171958208819,95,95
894,-121.2984060692441,58,58
895,-112.7732775664641,73,73
896,-273.55892850111974,92,92
897,-109.08431446417822,74,74
898,-104.90964934960786,95,95
899,-82.41530665491047,107,107
900,-85.86801155860319,105,105
901,-106.19781094367356,80,80
902,-114.9082894538709,76,76
903,-148.32062170016013,149,149
904,-72.65117767479298,60,60
905,-86.64266976728183,70,70
906,-191.25816400347912,119,119
907,-93.92007542605698,66,66
908,-250.57513133702844,140,140
