episode,reward,time_seconds,steps
1,-82.66170392234301,0.06413817405700684,94
2,-196.78227526205004,0.08607888221740723,120
3,-230.89246190887732,0.06424808502197266,73
4,-102.58048608668203,0.05223703384399414,74
5,-114.3050949223474,0.05701088905334473,104
6,-148.98986838835918,0.032186031341552734,63
7,-208.4000134300121,0.04039764404296875,76
8,-380.3906939520423,0.06559920310974121,115
9,-123.52678002102746,0.04141688346862793,75
10,-98.72906935400444,0.043460845947265625,81
11,-138.7953021733464,0.03716611862182617,67
12,-105.18648400658509,0.03372979164123535,67
13,-75.07125614793932,0.0480809211730957,92
14,-301.1874523291784,0.03853893280029297,81
15,-63.30071860017565,0.03008103370666504,64
16,-119.89351719291304,0.0505681037902832,109
17,-239.95035334456907,0.04256582260131836,91
18,-94.82847014879782,0.0327000617980957,71
19,-107.40200157528703,0.035308122634887695,67
20,-76.09703922366134,0.0285491943359375,62
21,-82.17334577767191,0.03192400932312012,67
22,-46.543280226292254,0.05454897880554199,108
23,28.13688607864296,0.0676889419555664,89
24,-386.20225832663687,0.0575101375579834,100
25,-201.60143566914022,0.04535508155822754,85
26,-136.8877129618638,0.04710507392883301,87
27,-171.22698442142075,0.05473685264587402,112
28,-97.85988999496567,0.03269600868225098,68
29,-80.80986580715629,0.058019161224365234,124
30,-89.42664278298808,0.06381797790527344,133
31,-307.8648179661248,0.03255510330200195,72
32,-124.09538932290518,0.03185892105102539,71
33,-333.22618212224563,0.036673784255981445,82
34,-68.53877209174578,0.032087087631225586,69
35,-242.85970824997523,0.043994903564453125,90
36,-273.3155008487309,0.05851483345031738,110
37,-151.8104436977253,0.05875682830810547,109
38,-266.2869706015152,0.06361961364746094,119
39,-175.21362307013484,0.052175045013427734,115
40,-427.4023208511552,0.044716596603393555,95
41,-77.68898551105598,0.0461430549621582,100
42,-186.12194545630626,0.09420204162597656,143
43,-93.80841588844189,0.04054713249206543,85
44,-236.7394369230511,0.04094886779785156,88
45,-174.06626861496284,0.05323910713195801,116
46,-234.64634348827337,0.06604886054992676,140
47,-93.33922759920284,0.032605886459350586,71
48,-91.79195054439887,0.030729055404663086,65
49,-54.35564195250321,0.05530977249145508,124
50,-256.99919236606183,0.052490234375,110
51,-239.35749997905438,0.06768989562988281,129
52,-21.792192968309834,0.06669092178344727,123
53,-94.8394635151342,0.05768394470214844,115
54,-79.60331713165775,0.03296470642089844,63
55,-404.05514529875865,0.05256819725036621,99
56,-149.9143437065533,0.10168290138244629,95
57,-101.67576636298924,0.07767701148986816,67
58,-110.09305463443106,0.11052489280700684,107
59,-146.71688661973747,0.06698298454284668,75
60,-309.2987059820213,0.08967924118041992,104
61,-304.44019295414046,0.14554190635681152,106
62,0.4596082071310832,0.1670668125152588,139
63,-136.29540535511467,0.07541608810424805,80
64,69.73150517039804,0.5276222229003906,1000
65,-150.65320381960657,0.052481651306152344,107
66,-114.27260103095766,0.04874300956726074,99
67,-108.17663722588838,0.04108023643493652,88
68,-430.9827711230838,0.05079984664916992,101
69,-44.68518026302351,0.040120840072631836,74
70,-116.93925291292646,0.043503761291503906,93
71,-120.28393930431398,0.046150922775268555,104
72,-103.62714548446499,0.029297828674316406,62
73,-124.87527875414263,0.02967095375061035,62
74,-237.02864244727843,0.04436302185058594,90
75,-421.30140480765994,0.05470418930053711,111
76,-322.195278639777,0.06963014602661133,151
77,-297.9165284035186,0.04449582099914551,92
78,-151.28279831260755,0.10367107391357422,106
79,-123.4236346910188,0.08599400520324707,83
80,-317.8852684973763,0.07593417167663574,90
81,-130.0066451809123,0.05846691131591797,77
82,-113.90181713461963,0.09861302375793457,118
83,-86.8023437326947,0.049942970275878906,63
84,-95.84273981787052,0.06148409843444824,64
85,-102.43464230577581,0.07525181770324707,71
86,-122.956591764061,0.036409854888916016,73
87,-141.88541997045115,0.08150601387023926,152
88,-125.21253869676043,0.04058504104614258,83
89,-132.76403068036296,0.0282289981842041,60
90,-119.2267783444222,0.03417515754699707,68
91,-122.35545367979284,0.04194188117980957,81
92,-112.68286579308423,0.04723501205444336,97
93,-284.93035534620225,0.053843021392822266,106
94,-85.97169226491584,0.0541989803314209,111
95,-151.17138598095275,0.04321694374084473,86
96,-151.6635553221127,0.03390908241271973,70
97,-105.62252846702017,0.03254294395446777,65
98,-136.61330322638753,0.042762041091918945,79
99,-122.89349290741137,0.030552148818969727,65
100,-395.0343294371505,0.049041748046875,103
101,-182.84699601603984,0.05901288986206055,123
102,-65.76182242581766,0.04690194129943848,94
103,-264.9029820236067,0.05167412757873535,108
104,-158.48029400922172,0.04022717475891113,70
105,25.3439402250318,0.04335594177246094,87
106,-129.36239079024335,0.05743098258972168,117
107,-92.18914227987662,0.028268098831176758,57
108,-208.38828535891156,0.059072017669677734,114
109,-96.77169154222013,0.05826616287231445,72
110,-379.70921471336726,0.050195932388305664,93
111,-116.83583401953726,0.07622766494750977,142
112,-102.47318643635386,0.03383231163024902,64
113,-177.26958989291165,0.03500103950500488,69
114,-108.29684336178386,0.04419088363647461,84
115,-105.65270321380773,0.03295111656188965,70
116,-161.85889036208525,0.057990312576293945,101
117,-111.28928775490338,0.04957103729248047,90
118,-139.68647644194272,0.04491877555847168,86
119,-104.30443573911757,0.06424307823181152,121
120,-136.2180735007811,0.04139089584350586,85
121,-85.92065047700228,0.05914878845214844,117
122,-185.85527310422435,0.039604902267456055,82
123,-145.58625639684954,0.04932594299316406,101
124,-117.53088490899322,0.030078887939453125,58
125,-236.5818236718265,0.05388808250427246,118
126,-108.70159365320208,0.02872014045715332,55
127,-92.6182408701264,0.052011966705322266,87
128,-125.65168818668727,0.09856915473937988,134
129,-92.99577569572077,0.04791593551635742,60
130,-156.5600211593537,0.04151797294616699,76
131,-395.1339231044799,0.05012106895446777,93
132,-237.12090469982155,0.04435086250305176,85
133,-404.94826784326904,0.048364877700805664,100
134,-149.54322339102578,0.03745412826538086,74
135,-212.03570784156983,0.04332590103149414,91
136,-97.93079758227107,0.0339200496673584,71
137,-60.420894065979326,0.03728508949279785,75
138,-123.16447320665989,0.03893709182739258,75
139,-79.26222034031417,0.03790712356567383,73
140,-202.82529936001194,0.05233120918273926,104
141,-111.61474602639399,0.04445600509643555,92
142,-393.62067863039607,0.04188799858093262,85
143,-127.12973903087813,0.04453086853027344,90
144,-191.1693830362616,0.04766225814819336,97
145,-115.55823218934913,0.04228401184082031,86
146,-263.3007692811998,0.059407949447631836,119
147,-197.1120840449959,0.060131072998046875,125
148,-129.11931524532153,0.03889942169189453,80
149,-195.15381392368727,0.04221320152282715,79
150,19.249706034100555,0.07193589210510254,144
151,-132.42090761123237,0.050273895263671875,104
152,-121.91586049595324,0.04302811622619629,87
153,-143.09549731670177,0.04744291305541992,95
154,-181.0169944776028,0.04076075553894043,87
155,-184.70382854666465,0.037811994552612305,75
156,-118.85837779295693,0.04985380172729492,97
157,-135.6309731468317,0.04955887794494629,104
158,-106.45740850903412,0.03724408149719238,69
159,-221.23702152137076,0.050575971603393555,104
160,-105.90226059128919,0.03884482383728027,72
161,-169.86769660114263,0.03710675239562988,72
162,-70.25242531758505,0.0657198429107666,132
163,-155.09429203199855,0.0545499324798584,111
164,-87.65325192409486,0.03236794471740723,70
165,-419.4926828838606,0.05654501914978027,108
166,-155.66054133659378,0.05016922950744629,106
167,-118.17952776943955,0.05138111114501953,106
168,-170.616712142865,0.03773903846740723,76
169,-271.06073951207253,0.04692363739013672,97
170,-96.12810442404827,0.042163848876953125,85
171,-346.1123029274888,0.05739307403564453,111
172,-104.92405949564352,0.04384613037109375,87
173,-128.72680469015694,0.05417990684509277,112
174,-106.97606750367325,0.04001975059509277,84
175,-98.39347070912828,0.03473377227783203,64
176,-95.16629469466687,0.04327130317687988,89
177,-264.15172709956096,0.047508955001831055,97
178,-319.6410756485409,0.06131720542907715,124
179,-84.30759840417437,0.03441190719604492,72
180,-74.08225970579974,0.03711390495300293,68
181,-89.96631826991823,0.03228592872619629,64
182,-185.51953321171203,0.04450798034667969,79
183,-178.1005287862563,0.045675039291381836,97
184,-111.67244839626252,0.0321497917175293,67
185,-103.0212245016927,0.03954005241394043,79
186,-126.09377947107836,0.0540919303894043,102
187,-193.3481173121396,0.05802297592163086,117
188,-221.69534272865874,0.05615997314453125,118
189,-92.49997502010574,0.0382838249206543,76
190,-102.86997917560231,0.04081606864929199,81
191,-206.89925492233618,0.05220317840576172,108
192,-189.33060708285097,0.04092597961425781,81
193,-164.11668201699575,0.04762077331542969,90
194,-151.21376226527497,0.03174281120300293,68
195,-141.27328389427677,0.04533886909484863,91
196,-106.73162454126798,0.03854775428771973,80
197,-76.17737073479529,0.047421932220458984,97
198,-111.53969961121882,0.05007791519165039,104
199,-142.71774396562827,0.038960933685302734,80
200,-71.34043654369582,0.0403592586517334,75
201,-146.52754971415504,0.043212175369262695,89
202,-427.441397168949,0.048877716064453125,100
203,-138.84565629364658,0.05656695365905762,111
204,-206.905666125576,0.04030895233154297,77
205,-84.07091267152104,0.0370180606842041,67
206,-127.8355227021633,0.03394889831542969,71
207,-108.38989052635938,0.030959129333496094,63
208,-406.3001515697042,0.05440998077392578,116
209,-191.49803050698955,0.04173088073730469,86
210,-187.10456685135316,0.06045699119567871,123
211,-85.99807156252749,0.03459286689758301,75
212,-32.62474619234544,0.04847121238708496,91
213,-136.61661409045462,0.0473940372467041,93
214,-94.22176172070739,0.05460977554321289,111
215,-128.49678906470848,0.04743814468383789,90
216,-111.63914709091642,0.04218292236328125,86
217,-79.60774277151808,0.040129661560058594,74
218,-108.3996246129506,0.04730820655822754,99
219,-275.17854271267277,0.05447673797607422,106
220,-99.97075455844859,0.0311129093170166,61
221,-116.26601038502623,0.0499420166015625,102
222,-427.8125450933567,0.05850696563720703,115
223,-255.42172654800115,0.06557202339172363,127
224,-120.35649108173008,0.04295492172241211,83
225,-270.85040670702506,0.07127499580383301,134
226,-136.81991075752586,0.04697299003601074,97
227,-138.27364189378446,0.048142194747924805,98
