episode,reward,time_seconds,steps
1,-53.88065406872071,0.22991561889648438,68
2,-217.84910783442206,0.3189089298248291,117
3,-69.83975381596866,0.17444348335266113,67
4,-158.24974776974244,0.1809396743774414,72
5,-337.1823053404113,0.3116014003753662,120
6,-93.84543269271879,0.14842915534973145,63
7,-175.95017348705363,0.21456241607666016,81
8,-266.9256376403309,0.22064471244812012,89
9,-114.72060661211975,0.2827181816101074,109
10,-56.33497725071969,0.1983633041381836,86
11,-320.3138071909798,0.21592116355895996,81
12,-350.3058523505451,0.2553865909576416,102
13,-109.33403216068383,0.21131396293640137,87
14,-98.2582664770068,0.1838834285736084,71
15,-117.34499182690826,0.24029946327209473,93
16,-180.29184473711035,0.22900080680847168,92
17,-205.9114101387345,0.23995089530944824,92
18,-237.65010856460032,0.20947027206420898,79
19,-165.53332849811466,0.28266143798828125,114
20,-94.5847497233813,0.18867802619934082,70
21,-22.350052833863145,0.3118927478790283,127
22,-251.65135666184673,0.24968504905700684,100
23,-132.47767038486836,0.1826920509338379,70
24,-112.89666920323968,0.17213106155395508,65
25,-0.3806696445186475,0.2802286148071289,109
26,-94.85017470533018,0.25066685676574707,98
27,-140.7772965335717,0.2543344497680664,103
28,-99.97089367389901,0.3148529529571533,125
29,-114.96230945176875,0.1999518871307373,85
30,-190.74846124016014,0.3463428020477295,132
31,-109.74332603522771,0.2505514621734619,99
32,-76.4767427182953,0.2934560775756836,111
33,-324.3924922004294,0.2585179805755615,105
34,-74.72659517666635,0.1707439422607422,65
35,-210.65898010969178,0.1797494888305664,71
36,-138.3011843268514,0.2653496265411377,101
37,-233.244487000194,0.24270367622375488,83
38,-288.882507461141,0.293471097946167,103
39,-171.7658565063581,0.31530284881591797,98
40,-151.32778312251438,0.17834234237670898,61
41,-329.8745269584375,0.2165529727935791,76
42,-199.32339423096755,0.31773924827575684,117
43,-102.43301049667973,0.16852307319641113,74
44,-169.01512997540937,0.32547736167907715,98
45,-352.3729634523866,0.49546003341674805,155
46,-157.83901593119887,0.35156750679016113,117
47,-158.8898538707512,0.23276329040527344,88
48,-462.9214230654279,0.35260605812072754,125
49,-164.81244256404415,0.3987410068511963,125
50,-155.05785331907603,0.28556156158447266,104
51,-64.90772729214035,0.14289450645446777,56
52,-373.06025104401624,0.35091304779052734,124
53,-66.45403834753321,0.19730925559997559,66
54,-147.42540294978158,0.2980649471282959,104
55,-89.35373068149063,0.31374406814575195,112
56,-110.99317807843619,0.22017192840576172,88
57,-111.48726246936509,0.20472168922424316,72
58,-373.8308765501749,0.2516458034515381,105
59,-397.3597776177487,0.2384629249572754,89
60,-77.66761087719289,0.1558856964111328,57
61,-247.19345977109495,0.2403566837310791,100
62,-229.30401993289985,0.17313265800476074,72
63,-212.64918722938938,0.36222362518310547,107
64,-372.09780138787056,0.3313586711883545,113
65,-92.82318562410094,0.2578151226043701,96
66,-203.85911935585105,0.16761302947998047,70
67,-191.68594252439723,0.25060224533081055,98
68,-243.53300693787776,0.26180291175842285,104
69,-69.33695982847445,0.2379002571105957,83
70,-333.1224821396769,0.28287529945373535,107
71,-205.50759326869462,0.2510194778442383,99
72,-89.71133671978679,0.2561523914337158,100
73,-209.5498556738567,0.29979705810546875,116
74,-108.81976755264303,0.2427513599395752,96
75,-231.48015675301167,0.30292654037475586,119
76,-95.1873447597684,0.20253801345825195,79
77,-157.73187218577806,0.31520652770996094,122
78,-266.26938615673873,0.2728874683380127,111
79,-168.60595480214363,0.2324538230895996,82
80,-121.42467888708188,0.3127129077911377,119
81,-94.74184267185011,0.23016095161437988,76
82,-118.98665219295036,0.15087008476257324,63
83,-83.61639113906821,0.18204689025878906,67
84,-333.77372334870245,0.24532532691955566,96
85,-120.54365662406775,0.1734302043914795,73
86,-116.7090739718101,0.2615230083465576,97
87,-187.50120941620708,0.30541253089904785,107
88,-182.01588312220537,0.219224214553833,84
89,-233.90841566591112,0.31817173957824707,107
90,-224.6464116647563,0.17856574058532715,75
91,-109.58652478608334,0.24903059005737305,90
92,-323.8129115487012,0.22153282165527344,82
93,-71.62214052013314,0.21256756782531738,85
